gene	mcf7.shank2	mcf7.rara	t47d.shank2	t47d.rara	average
GPR146	0	1.58496250072116	0.584962500721156	-1	0.292481250360579
MNX1	-1	0	0.584962500721156	1.58496250072116	0.292481250360579
RP11-125B21.2	0	-1	1.58496250072116	0.584962500721156	0.292481250360579
C10orf107	-1	0	0.584962500721156	1.58496250072116	0.292481250360579
FBXL15	-1	0	0.584962500721156	1.58496250072116	0.292481250360579
ATHL1	0.169925001442312	1.58496250072116	0.415037499278844	-1	0.292481250360579
KIAA1731	0	1.58496250072116	0.584962500721156	-1	0.292481250360579
TNFRSF19	-1	0	1.58496250072116	0.584962500721156	0.292481250360579
DSTN	-0.415037499278844	1.58496250072116	1.58496250072116	-1.58496250072116	0.292481250360579
HAR1B	0	1.58496250072116	-1	0.584962500721156	0.292481250360579
TMPRSS6	1.58496250072116	0	0.584962500721156	-1	0.292481250360579
GABRA3	1.58496250072116	0	-1	0.584962500721156	0.292481250360579
TARDBP	0	0.584962500721156	1.58496250072116	-1	0.292481250360579
GPN2	-1	0.584962500721156	0	1.58496250072116	0.292481250360579
PHC2	0.584962500721156	-1	0	1.58496250072116	0.292481250360579
SLFNL1	1.58496250072116	0	-0.415037499278844	0	0.292481250360579
SLC50A1	1.58496250072116	-1	1	-0.415037499278844	0.292481250360579
MEF2D	1.58496250072116	-0.415037499278844	0	0	0.292481250360579
PTPRVP	0	0.584962500721156	1.58496250072116	-1	0.292481250360579
CNTN2	0	0	-0.415037499278844	1.58496250072116	0.292481250360579
IL24	0.584962500721156	1.58496250072116	0	-1	0.292481250360579
PFKFB2	0.584962500721156	-1	0	1.58496250072116	0.292481250360579
IL17RC	-0.415037499278844	0	1.58496250072116	0	0.292481250360579
SEC13	0.584962500721156	1.58496250072116	-1	0	0.292481250360579
ABHD14A	-1	0.584962500721156	1.58496250072116	0	0.292481250360579
NEK4	1.58496250072116	-1	0	0.584962500721156	0.292481250360579
NIT2	0.584962500721156	-1	1.58496250072116	0	0.292481250360579
ZBTB38	0.584962500721156	-1	1.58496250072116	0	0.292481250360579
TBCCD1	0.584962500721156	-1	0	1.58496250072116	0.292481250360579
ATP5I	0	0	1.58496250072116	-0.415037499278844	0.292481250360579
C7orf26	0.584962500721156	0	1.58496250072116	-1	0.292481250360579
TMUB1	1.58496250072116	0.584962500721156	0	-1	0.292481250360579
KLF10	0.584962500721156	-1	1.58496250072116	0	0.292481250360579
JAK2	0.584962500721156	1.58496250072116	-1	0	0.292481250360579
FAM120A	-2	2.58496250072116	0	0.584962500721156	0.292481250360579
SCAI	0.584962500721156	-1	0	1.58496250072116	0.292481250360579
ZCCHC24	-0.415037499278844	1.58496250072116	-0.584962500721156	0.584962500721156	0.292481250360579
C12orf44	0.584962500721156	1.58496250072116	-1	0	0.292481250360579
SACS	0.584962500721156	-1	0	1.58496250072116	0.292481250360579
PSME1	0.584962500721156	0	1.58496250072116	-1	0.292481250360579
JDP2	0.584962500721156	0	1.58496250072116	-1	0.292481250360579
ESRRB	-1	1.58496250072116	0	0.584962500721156	0.292481250360579
MTFMT	1.58496250072116	-1	0	0.584962500721156	0.292481250360579
CTD-2643K12.3	0.584962500721156	1.58496250072116	0	-1	0.292481250360579
NUDT16L1	0.584962500721156	-1	0	1.58496250072116	0.292481250360579
GPR139	0.584962500721156	-1	1.58496250072116	0	0.292481250360579
XPO6	1.58496250072116	-1	0.584962500721156	0	0.292481250360579
SBK1	-0.415037499278844	1.58496250072116	0	0	0.292481250360579
CHTF8	-1	1.58496250072116	0	0.584962500721156	0.292481250360579
MRPL45	0	-0.415037499278844	0	1.58496250072116	0.292481250360579
LRRC37A11P	-1	1.58496250072116	0.584962500721156	0	0.292481250360579
RP11-1018N14.1	-1	1.58496250072116	0	0.584962500721156	0.292481250360579
NOL11	-0.415037499278844	0	0	1.58496250072116	0.292481250360579
CD300E	1.58496250072116	0	0	-0.415037499278844	0.292481250360579
CDH2	0.584962500721156	1.58496250072116	-2	1	0.292481250360579
FBXW9	-0.415037499278844	1	1.58496250072116	-1	0.292481250360579
SYDE1	0.584962500721156	1.58496250072116	-1	0	0.292481250360579
CLPTM1	0.584962500721156	1.58496250072116	0	-1	0.292481250360579
CTB-60B18.6	-1	0.584962500721156	0	1.58496250072116	0.292481250360579
BPIFB3	0	0	-0.415037499278844	1.58496250072116	0.292481250360579
MMP24	1.58496250072116	-0.584962500721156	-0.415037499278844	0.584962500721156	0.292481250360579
CSTB	0.584962500721156	-1	1.58496250072116	0	0.292481250360579
SUN2	-1	0.584962500721156	0	1.58496250072116	0.292481250360579
APOBEC3G	1.58496250072116	-1	0	0.584962500721156	0.292481250360579
C22orf46	0.584962500721156	-1	0	1.58496250072116	0.292481250360579
CENPM	0.584962500721156	-1	0	1.58496250072116	0.292481250360579
SEPN1	-1	-0.415037499278844	0.584962500721156	2	0.292481250360578
PAQR6	1	0	-0.415037499278844	0.584962500721156	0.292481250360578
TRPM3	1	0	-0.415037499278844	0.584962500721156	0.292481250360578
WI2-1959D15.1	0.584962500721156	-1.58496250072116	1.58496250072116	0.584962500721156	0.292481250360578
TREH	-1	2	-0.415037499278844	0.584962500721156	0.292481250360578
RPL4	-0.415037499278844	0	1	0.584962500721156	0.292481250360578
WIPF2	1	NA	-0.415037499278844	NA	0.292481250360578
AOC3	0.584962500721156	-1.58496250072116	1.58496250072116	0.584962500721156	0.292481250360578
PTCH2	0.584962500721156	0	0	0.584962500721156	0.292481250360578
AMPD2	0.584962500721156	1	-1	0.584962500721156	0.292481250360578
MOV10	0	0.584962500721156	0.584962500721156	0	0.292481250360578
TUFT1	0.584962500721156	0.584962500721156	-1.58496250072116	1.58496250072116	0.292481250360578
DHX9	0	0	0.584962500721156	0.584962500721156	0.292481250360578
ENAH	0.584962500721156	-1	1	0.584962500721156	0.292481250360578
ABCB10	0.584962500721156	0	0.584962500721156	0	0.292481250360578
HNRNPU	0	1	0.169925001442312	0	0.292481250360578
GALNT13	0.584962500721156	0.584962500721156	0	0	0.292481250360578
CRELD1	0.584962500721156	-1	1	0.584962500721156	0.292481250360578
TOP2B	0.584962500721156	0	0.584962500721156	0	0.292481250360578
ABHD14A-ACY1	0	0.584962500721156	0.584962500721156	0	0.292481250360578
OSBPL3	0.584962500721156	0	0	0.584962500721156	0.292481250360578
MYC	0.584962500721156	0.584962500721156	0	0	0.292481250360578
NFX1	-0.415037499278844	0	0.584962500721156	1	0.292481250360578
CNNM1	0	0.584962500721156	0	0.584962500721156	0.292481250360578
RP11-129J12.2	0	0	0.584962500721156	0.584962500721156	0.292481250360578
GPHA2	-0.415037499278844	0.584962500721156	0	1	0.292481250360578
MCAM	0.584962500721156	0	0.584962500721156	0	0.292481250360578
NCAPD3	0	0.584962500721156	0	0.584962500721156	0.292481250360578
DENND5B	0	0.584962500721156	0.584962500721156	0	0.292481250360578
KCNH5	1	0.584962500721156	-1	0.584962500721156	0.292481250360578
ESR2	0.584962500721156	0	0	0.584962500721156	0.292481250360578
AHSA1	0	0	0.584962500721156	0.584962500721156	0.292481250360578
GLRX5	0.584962500721156	1	0.584962500721156	-1	0.292481250360578
MAN2A2	0.584962500721156	-1	1	0.584962500721156	0.292481250360578
ELAC2	1	0.584962500721156	-1	0.584962500721156	0.292481250360578
AC090286.4	0	0	0.584962500721156	0.584962500721156	0.292481250360578
DHRS7B	-1	0.584962500721156	1	0.584962500721156	0.292481250360578
ABHD15	0	0.584962500721156	0.584962500721156	0	0.292481250360578
EME1	0	-0.415037499278844	0.584962500721156	1	0.292481250360578
AC079210.1	0	0.584962500721156	0	0.584962500721156	0.292481250360578
KIAA1683	0	-0.415037499278844	0.584962500721156	1	0.292481250360578
LRRC4B	0.584962500721156	0.584962500721156	0	0	0.292481250360578
TFAP2C	0.584962500721156	0	0	0.584962500721156	0.292481250360578
GPBAR1	-1	1	0.584962500721156	0.584962500721156	0.292481250360578
CLN6	1.58496250072116	-1.58496250072116	0.584962500721156	0.584962500721156	0.292481250360578
NTNG1	-0.736965594166206	2.32192809488736	-0.415037499278844	0	0.292481250360577
SIDT2	0	0	1.16992500144231	0	0.292481250360577
WFIKKN1	0.584962500721156	-0.736965594166206	0	1.32192809488736	0.292481250360577
ARHGAP22	2.16992500144231	-1	0	0	0.292481250360577
KCNJ5	-1	0	1.16992500144231	1	0.292481250360577
P4HTM	1.16992500144231	-1.58496250072116	0	1.58496250072116	0.292481250360577
ZSCAN22	2.16992500144231	-1.58496250072116	0.584962500721156	0	0.292481250360576
CACNA1H	-0.106915203916512	0.662965012722429	0.263034405833794	0.347923303420307	0.291751879515004
ARHGEF17	-0.337034987277571	0	0.917537839808027	0.584962500721156	0.291366338312903
RNF166	1.75002174699165	0	-0.584962500721156	0	0.291264811567624
WDR46	-0.485426827170242	0.321928094887362	0	1.32192809488736	0.28960734065112
PKNOX2	0.37851162325373	-0.807354922057604	0	1.58496250072116	0.289029800479322
CTD-2206N4.4	0	-0.652076696579693	0	1.8073549220576	0.288819556369477
LYNX1	0.736965594166206	-0.584962500721156	1.58496250072116	-0.584962500721156	0.288000773361264
LRRC47	0	0	0.415037499278844	0.736965594166206	0.288000773361263
STPG1	0.415037499278844	0	0	0.736965594166206	0.288000773361263
SOX2-OT	-0.584962500721156	0	1	0.736965594166206	0.288000773361263
PCYT1A	0.736965594166206	0	-0.584962500721156	1	0.288000773361263
CPLX1	-0.169925001442312	0	1	0.321928094887362	0.288000773361263
NFIB	0.736965594166206	1	-0.584962500721156	0	0.288000773361263
SLC43A1	-0.584962500721156	0	0.736965594166206	1	0.288000773361263
GRAMD1B	0	1	0.15200309344505	0	0.288000773361263
MARS	0.736965594166206	-1	1	0.415037499278844	0.288000773361263
ARHGEF7	0	1	0.736965594166206	-0.584962500721156	0.288000773361263
GINS2	-0.263034405833794	0	-0.584962500721156	2	0.288000773361263
CNP	-0.584962500721156	0.321928094887362	1	0.415037499278844	0.288000773361263
HLCS	0.415037499278844	1	0.736965594166206	-1	0.288000773361263
ZNF652	0.415037499278844	-0.263034405833794	0.584962500721156	0.415037499278844	0.288000773361262
AIRE	0	1.32192809488736	0.415037499278844	-0.584962500721156	0.288000773361262
SIDT1	-1.58496250072116	0.736965594166206	1	1	0.288000773361262
PIP4K2A	1.41503749927884	0.321928094887362	-0.584962500721156	0	0.288000773361262
NUMA1	-0.527247002864869	0.263034405833794	0.192645077942396	1.22239242133645	0.287706225561943
TSPAN10	2.4594316186373	0.584962500721156	-2.32192809488736	0.415037499278844	0.284375880937485
USH2A	0.289506617194985	-0.736965594166206	1.58496250072116	0	0.284375880937485
HAGH	0.137503523749935	0	1.58496250072116	-0.584962500721156	0.284375880937485
PLEKHG4B	1.22239242133645	0	0.321928094887362	-0.415037499278844	0.282320754236242
NFE2L3	0.807354922057604	0.584962500721156	0.736965594166206	-1	0.282320754236241
CANT1	-0.584962500721156	0.584962500721156	0.321928094887362	0.807354922057604	0.282320754236241
CARD14	-0.192645077942396	0.736965594166206	-0.415037499278844	1	0.282320754236241
WHSC1	0.222392421336448	0.415037499278844	-0.321928094887362	0.807354922057604	0.280714186946384
FAM195A	1.18057224564182	-0.0588936890535686	0	0	0.280419639147063
CCDC9	0.263034405833794	-0.736965594166206	1	0.584962500721156	0.277757828097186
VIPR2	-0.15200309344505	1	0	0.263034405833794	0.277757828097186
RPUSD1	0.584962500721156	0.106915203916512	1	-0.584962500721156	0.276728800979128
GNB1L	1.58496250072116	0	-0.485426827170242	0	0.27488391838773
VGLL4	-0.807354922057604	-1	1.32192809488736	1.58496250072116	0.274883918387729
INMT-FAM188B	1	1.58496250072116	-0.263034405833794	-1.22239242133645	0.274883918387729
LINC00698	0.514573172829758	0.584962500721156	0	0	0.274883918387729
SYT12	0.415037499278844	-0.222392421336448	0.584962500721156	0.321928094887362	0.274883918387729
CNTN5	0.584962500721156	0	-0.222392421336448	0.736965594166206	0.274883918387729
EIF1	0.584962500721156	-0.485426827170242	0	1	0.274883918387729
TEAD2	-0.485426827170242	2	0	-0.415037499278844	0.274883918387729
AL022328.1	-0.485426827170242	0	0.584962500721156	1	0.274883918387729
SIGIRR	1.51457317282976	0.584962500721156	0.584962500721156	-1.58496250072116	0.274883918387728
CDC42BPB	1.41503749927884	0.321928094887362	0.362570079384708	-1	0.274883918387727
SNORD36A	1.22239242133645	0	0.874469117916141	-1	0.274215384813148
SNORD36C	1.22239242133645	0	0.874469117916141	-1	0.274215384813148
AAMP	-1.32192809488736	1.58496250072116	0.415037499278844	0.415037499278844	0.273277351097872
MTR	0.415037499278844	1.58496250072116	-0.321928094887362	-0.584962500721156	0.273277351097872
RNF40	1.73696559416621	-0.321928094887362	0.415037499278844	-0.736965594166206	0.273277351097872
ECE2	1	0.415037499278844	-1.32192809488736	1	0.273277351097871
RBM6	-0.584962500721156	0.263034405833794	0.415037499278844	1	0.273277351097871
ADAMTS15	1	0	0.678071905112638	-0.584962500721156	0.273277351097871
FAHD1	0.415037499278844	0.678071905112638	0	0	0.273277351097871
EXOC2	0.415037499278844	-0.321928094887362	2	-1	0.27327735109787
RP11-286N22.8	0.415037499278844	2	-0.736965594166206	-0.584962500721156	0.27327735109787
FXYD6	0.415037499278844	0	-0.321928094887362	1	0.27327735109787
TMEM97	1	-0.321928094887362	0	0.415037499278844	0.27327735109787
LSM4	-0.736965594166206	-0.584962500721156	0.415037499278844	2	0.27327735109787
FAM203A	0.678071905112638	-1	0.415037499278844	1	0.27327735109787
KIF7	-0.321928094887362	0	1	0.415037499278844	0.27327735109787
RP11-290F20.1	1.41503749927884	-0.584962500721156	0.584962500721156	-0.321928094887362	0.273277351097869
MAP4K2	0.736965594166206	1	-0.652076696579693	0	0.271222224396628
RP11-305P22.9	0.321928094887362	-1.32192809488736	0.485426827170242	1.58496250072116	0.267597331972851
MAP2K1	0.485426827170242	-1	0	1.58496250072116	0.267597331972851
NTMT1	0.584962500721156	0	0	0.485426827170242	0.26759733197285
VPS37C	-0.514573172829758	1	0.584962500721156	0	0.26759733197285
RPS3	0.584962500721156	0	0.485426827170242	0	0.26759733197285
TBX2	0.304854581528421	0.180572245641821	0.584962500721156	0	0.26759733197285
TBC1D17	0.584962500721156	0.485426827170242	-1	1	0.26759733197285
MGRN1	0.807354922057604	-0.736965594166206	1	0	0.267597331972849
GLTSCR2	-0.736965594166206	-0.584962500721156	1.8073549220576	0.584962500721156	0.267597331972849
DOK5	1.28950661719498	0.362570079384708	-1.58496250072116	1	0.266778548964632
PPP1R16A	0.52083216330144	0.180572245641821	0	0.362570079384708	0.265993622081992
FSTL4	0	-1	0.893084796083488	1.16992500144231	0.26575244938145
AEBP1	0.321928094887362	-1.58496250072116	0.736965594166206	1.58496250072116	0.264723422263392
ACOXL	1	0	-0.263034405833794	0.321928094887362	0.264723422263392
FDXR	0.736965594166206	-0.415037499278844	0.736965594166206	0	0.264723422263392
ZNF385D	-0.263034405833794	2.32192809488736	-1	0	0.264723422263392
ADK	0.321928094887362	-1	0.415037499278844	1.32192809488736	0.264723422263392
JSRP1	0.736965594166206	1.32192809488736	-2	1	0.264723422263392
HNRNPL	-0.263034405833794	2.32192809488736	-1	0	0.264723422263392
STAT5A	0.415037499278844	-2	1.32192809488736	1.32192809488736	0.264723422263391
GGNBP2	-1.58496250072116	1.32192809488736	0	1.32192809488736	0.26472342226339
RNF220	0.415037499278844	-1.32192809488736	1.22239242133645	0.736965594166206	0.263116854973535
SPECC1L	0.415037499278844	1.22239242133645	-0.584962500721156	0	0.263116854973535
GBF1	1.41503749927884	-2	1.22239242133645	0.415037499278844	0.263116854973534
ENDOV	-0.584962500721156	-0.584962500721156	0.415037499278844	1.8073549220576	0.263116854973533
GNB2	1.87446911791614	-2	0.584962500721156	0.584962500721156	0.261098529839613
METRNL	1.1926450779424	-0.415037499278844	-0.736965594166206	1	0.260160496124338
ADAMTS2	0.485426827170242	-0.736965594166206	-0.584962500721156	1.87446911791614	0.259491962549755
TBCD	0.502500340529183	-0.263034405833794	0	0.796466605914868	0.258983135152564
USP32	1.32192809488736	0.125530882083859	0	-0.415037499278844	0.258105369423094
MACROD2	1.49476469174958	-0.584962500721156	-0.241008099503795	0.362570079384708	0.257841042727334
COL16A1	0.192645077942396	0.415037499278844	0.415037499278844	0	0.255680019125021
CPT1C	1.11547721741994	0.321928094887362	-1	0.584962500721156	0.255591953257114
RPH3AL	0	1.18442457113743	0.321928094887362	-0.485426827170242	0.255231459713637
MIR4749	-0.0740005814437769	0.0931094043914815	0	1	0.254777205736926
PIP4K2B	-0.415037499278844	0	0.584962500721156	0.84799690655495	0.254480476999315
CNTN4	1.16992500144231	0.263034405833794	0.321928094887362	-0.736965594166206	0.254480476999315
SNX32	0.115477217419936	0	0.415037499278844	0.485426827170242	0.253985385967256
C9orf163	1.22239242133645	0	-1.8073549220576	1.58496250072116	0.250000000000003
LINC01134	0	-0.584962500721156	0	1.58496250072116	0.250000000000001
ZC3H12A	-0.584962500721156	0	0	1.58496250072116	0.250000000000001
HMGCS2	-1	1	-0.584962500721156	1.58496250072116	0.250000000000001
SCAMP3	0.415037499278844	1.58496250072116	-1	0	0.250000000000001
RXFP4	-1	1	-0.584962500721156	1.58496250072116	0.250000000000001
SNRPE	-0.584962500721156	0	1.58496250072116	0	0.250000000000001
SNTG2	1	1.58496250072116	-1	-0.584962500721156	0.250000000000001
DGUOK	-0.584962500721156	-1	1.58496250072116	1	0.250000000000001
IL37	-0.584962500721156	0	1.58496250072116	0	0.250000000000001
LRRFIP2	1.58496250072116	0	-1	0.415037499278844	0.250000000000001
TLR9	-0.584962500721156	0	1.58496250072116	0	0.250000000000001
RP11-88I21.2	-1	-0.584962500721156	1.58496250072116	1	0.250000000000001
MMRN1	0	1.58496250072116	-0.584962500721156	0	0.250000000000001
C4orf51	-0.584962500721156	0	0	1.58496250072116	0.250000000000001
SH3RF1	0	1.58496250072116	-0.584962500721156	0	0.250000000000001
TRIP13	-0.584962500721156	-2	2	1.58496250072116	0.250000000000001
GDNF	1.58496250072116	0	-0.584962500721156	0	0.250000000000001
THBS4	0.415037499278844	-1	1.58496250072116	0	0.250000000000001
FOXF2	1.58496250072116	0	-0.584962500721156	0	0.250000000000001
RNF5	1.58496250072116	0	0	-0.584962500721156	0.250000000000001
TAF8	1.58496250072116	0	0	-0.584962500721156	0.250000000000001
ITGB8	1.58496250072116	1.58496250072116	-0.584962500721156	-1.58496250072116	0.250000000000001
NACAD	-0.584962500721156	0	0	1.58496250072116	0.250000000000001
TRRAP	1.73696559416621	-0.736965594166206	-1.58496250072116	1.58496250072116	0.250000000000001
ZNF282	-0.584962500721156	1	1.58496250072116	-1	0.250000000000001
ADRA1A	0	1.58496250072116	-0.584962500721156	0	0.250000000000001
RP11-238K6.1	1	1.58496250072116	-1	-0.584962500721156	0.250000000000001
ASB6	1.58496250072116	0	-0.584962500721156	0	0.250000000000001
LCN15	1.58496250072116	0	0	-0.584962500721156	0.250000000000001
BNIP3	1.58496250072116	0	-0.584962500721156	0	0.250000000000001
CCS	-1.41503749927884	-0.584962500721156	2	1	0.250000000000001
PANX3	1.58496250072116	-1	-0.584962500721156	1	0.250000000000001
APAF1	-0.584962500721156	0	1.58496250072116	0	0.250000000000001
TBX3	-0.584962500721156	0	1.58496250072116	0	0.250000000000001
PXMP2	0.415037499278844	1.58496250072116	0	-1	0.250000000000001
WDFY2	-0.584962500721156	0	0	1.58496250072116	0.250000000000001
TGFB3	1.58496250072116	0	-0.584962500721156	0	0.250000000000001
GPATCH2L	1	-1	-0.584962500721156	1.58496250072116	0.250000000000001
ANGEL1	0	-0.584962500721156	1.58496250072116	0	0.250000000000001
SNORD116-20	1.58496250072116	0	-0.584962500721156	0	0.250000000000001
PLA2G4F	1	-1	1.58496250072116	-0.584962500721156	0.250000000000001
NARG2	2.58496250072116	-0.584962500721156	-1	0	0.250000000000001
ADPGK	2.58496250072116	-1	-0.584962500721156	0	0.250000000000001
RP11-1021N1.1	0	1.58496250072116	-0.584962500721156	0	0.250000000000001
FBXL19	2.58496250072116	-0.584962500721156	-1	0	0.250000000000001
MIR5189	-0.584962500721156	0	1.58496250072116	0	0.250000000000001
KCNJ12	1.58496250072116	-0.584962500721156	-1.58496250072116	1.58496250072116	0.250000000000001
LHX1	1.58496250072116	0.415037499278844	0	-1	0.250000000000001
TLE2	-0.584962500721156	0	0	1.58496250072116	0.250000000000001
MIR3940	1	-1	-0.584962500721156	1.58496250072116	0.250000000000001
C19orf59	1.58496250072116	0	-1	0.415037499278844	0.250000000000001
CTD-3214H19.16	1.58496250072116	0	-1	0.415037499278844	0.250000000000001
TRAPPC5	1.58496250072116	0	-1	0.415037499278844	0.250000000000001
ICAM3	-0.584962500721156	0	1.58496250072116	0	0.250000000000001
SOX12	-0.584962500721156	0	1.58496250072116	0	0.250000000000001
SLX4IP	0	1.58496250072116	-0.584962500721156	0	0.250000000000001
RIPK4	1	1.58496250072116	-0.584962500721156	-1	0.250000000000001
KCNJ4	1	-1	1.58496250072116	-0.584962500721156	0.250000000000001
ATP1A2	1.58496250072116	-0.584962500721156	0	0	0.250000000000001
COMMD1	1.58496250072116	-0.584962500721156	0	0	0.250000000000001
EMC3	1.58496250072116	-0.584962500721156	0	0	0.250000000000001
PLCXD2	0	0	1.58496250072116	-0.584962500721156	0.250000000000001
SRPRB	0	0	-0.584962500721156	1.58496250072116	0.250000000000001
NME9	0	0	-0.584962500721156	1.58496250072116	0.250000000000001
POLR2J4	1.58496250072116	-1	0.415037499278844	0	0.250000000000001
ZNF775	-0.584962500721156	1.58496250072116	0	0	0.250000000000001
CASC8	0	0	-0.584962500721156	1.58496250072116	0.250000000000001
SLC35D2	0	0	-0.584962500721156	1.58496250072116	0.250000000000001
AE000662.92	1.58496250072116	-0.584962500721156	0	0	0.250000000000001
WDR76	0	0	1.58496250072116	-0.584962500721156	0.250000000000001
EMP2	-0.584962500721156	1.58496250072116	0	0	0.250000000000001
B3GNT3	-0.584962500721156	1.58496250072116	0	0	0.250000000000001
PAF1	-0.584962500721156	1.58496250072116	0	0	0.250000000000001
ZNF784	1.58496250072116	-0.584962500721156	0	0	0.250000000000001
DPM1	1.58496250072116	-0.584962500721156	0	0	0.250000000000001
FRMPD4	1.58496250072116	-0.584962500721156	0	0	0.250000000000001
CACNA1E	-0.222392421336448	-2.32192809488736	2.32192809488736	1.22239242133645	0.250000000000001
LINC00671	0	0.321928094887362	2	-1.32192809488736	0.250000000000001
AL645608.2	0	0	0	1	0.25
MIR429	0	1	-1.58496250072116	1.58496250072116	0.25
C1orf233	0	0	0	1	0.25
LINC00337	0	1	0	0	0.25
HES3	0	1	-1	1	0.25
TNFRSF25	0	0	1	0	0.25
RP11-242F24.1	1	0	0	0	0.25
ERRFI1	2	-1	-1	1	0.25
CORT	1	0	0	0	0.25
ANGPTL7	-1	0	1	1	0.25
UBIAD1	0	1	0	0	0.25
DRAXIN	0	0	1	0	0.25
NPPB	0	1	0	0	0.25
PLOD1	0.584962500721156	-1	2	-0.584962500721156	0.25
TNFRSF1B	1	0	1	-1	0.25
SNORA59A	0	0	1	0	0.25
C1orf158	1	0	0	0	0.25
PRAMEF1	0	0	1	0	0.25
PRAMEF17	1	0	0	0	0.25
CELA2B	0	1	0	0	0.25
DNAJC16	0	0	-1	2	0.25
RSC1A1	0	1	0	0	0.25
RP11-276H7.2	0	1	0	0	0.25
MIR3675	1	0	0	0	0.25
RNU1-2	0	0	0	1	0.25
SDHB	1	-1	0	1	0.25
AKR7A3	0	1	0	0	0.25
RNF186	0	1	0	0	0.25
PLA2G2A	1	0	0	0	0.25
PLA2G2C	0	1	0	0	0.25
UBXN10	0	1	0	0	0.25
RP5-1071N3.1	-1	1	1	0	0.25
NBPF3	-1.58496250072116	0	1.58496250072116	1	0.25
LDLRAD2	1	0	0	0	0.25
MIR4418	1	0	0	0	0.25
MIR3115	0	1	0	0	0.25
HTR1D	1	0	0	0	0.25
RHD	0	1	-1	1	0.25
PAFAH2	0	1	0	0	0.25
PIGV	1	-1	0	1	0.25
GPATCH3	0	0	-1	2	0.25
C1orf172	1	0	0	0	0.25
CD164L2	0	-1	1	1	0.25
IFI6	1	1	0	-1	0.25
RPA2	1	0	0	0	0.25
PTAFR	1	1	-1	0	0.25
MED18	1	1	0	-1	0.25
RNU11	0	0	1	0	0.25
OPRD1	1	0	0	0	0.25
TMEM200B	0	1	0	0	0.25
RP1-65J11.5	0	0	1	0	0.25
SNORD103A	1	0	0	0	0.25
SNORD103B	0	1	0	0	0.25
TINAGL1	1	0	0	0	0.25
HCRTR1	-1.58496250072116	1	0	1.58496250072116	0.25
MIR4254	0	1	0	0	0.25
PTP4A2	0	0.415037499278844	0	0.584962500721156	0.25
TMEM39B	0	-1	2	0	0.25
MTMR9LP	1	0	0	0	0.25
ZBTB8OS	0	1	0	0	0.25
RP5-1007G16.1	1	0	0	0	0.25
GJB5	0	0	1	0	0.25
GJB4	0	0	1	0	0.25
ZMYM1	0	0	1	0	0.25
CLSPN	0	0	0	1	0.25
TEKT2	1	0	0	0	0.25
ADPRHL2	1	0	0	0	0.25
EVA1B	-1	1	0	1	0.25
RP11-268J15.5	-1	1	0	1	0.25
SNIP1	0	0	0	1	0.25
GNL2	1	0	0	0	0.25
CDCA8	0	1	0	0	0.25
POU3F1	0	1	0	0	0.25
MIR3659	0	1	0	0	0.25
GJA9	1	0	0	0	0.25
RHBDL2	1	0	0	0	0.25
SNORA55	0	1	0	0	0.25
HEYL	0	0	1	0	0.25
NT5C1A	1	0	0	0	0.25
HPCAL4	1	0	0	0	0.25
RLF	0	0	0	1	0.25
SMAP2	-1.58496250072116	0	1	1.58496250072116	0.25
CITED4	0	0	0	1	0.25
EDN2	1	0	-1	1	0.25
RIMKLA	0	0	1	0	0.25
CCDC30	0	1	0	0	0.25
ERMAP	1	-1	0	1	0.25
ZNF691	1	-1	0	1	0.25
TMEM125	1	1	0	-1	0.25
ARTN	1	0	0	0	0.25
RP11-7O11.3	1	-1	0	1	0.25
TMEM53	0.584962500721156	0	1	-0.584962500721156	0.25
LURAP1	1	0	0	0	0.25
LRRC41	1	-1.58496250072116	1.58496250072116	0	0.25
RP5-1109J22.2	0	0	0	1	0.25
EFCAB14	1	0	0	0	0.25
CYP4A11	0	0	1	0	0.25
CYP4Z1	0	0	0	1	0.25
LINC00853	0	1	0	0	0.25
PDZK1IP1	0	1	0	0	0.25
CMPK1	0	0	0	1	0.25
SKINTL	1	0	0	0	0.25
BTF3L4	0	0	1	0	0.25
GPX7	0	0	0	1	0.25
MIR1273G	0	0	1	0	0.25
SLC1A7	1	0	0.584962500721156	-0.584962500721156	0.25
HSPB11	0	0	0	1	0.25
CDCP2	0	0	0	1	0.25
MROH7	0	0	1	0	0.25
BSND	0	0	1	0	0.25
C8B	1	0	0	0	0.25
MIR4711	0	0	1	0	0.25
CYP2J2	1	0	0	0	0.25
RP11-430G17.1	0	0	0	1	0.25
L1TD1	1	0	0	0	0.25
USP1	1	0	0	0	0.25
DOCK7	1	1	0	-1	0.25
RP11-230B22.1	1	0	0	0	0.25
FOXD3	1	0	0	0	0.25
PGM1	1	-1	1	0	0.25
LEPROT	0	1	0	0	0.25
GADD45A	0	0	0	1	0.25
DIRAS3	1	0	0	0	0.25
LRRC7	1	0	0	0	0.25
LRRC40	0	0	1	0	0.25
PTGER3	1	0	0	0	0.25
FPGT-TNNI3K	1	0	1	-1	0.25
TNNI3K	1	0	1	-1	0.25
RABGGTB	0	0	1	0	0.25
SNORD45A	0	0	1	0	0.25
SNORD45B	0	0	1	0	0.25
MSH4	0	0	1	0	0.25
USP33	-1	1	1	0	0.25
FAM73A	0	1	0	0	0.25
GIPC2	1	0	0	0	0.25
ELTD1	1	0	0	0	0.25
CTBS	0	1	0	0	0.25
MCOLN2	1	0	0	0	0.25
